publisher,publication_date,climate_change_count,climate_change_IPCCreport_count,insect_decline_count,insect_population_count,insect_population_studies_count,pollinator_decline_count,pollinator_population_count,total_count,climate_change_proportion,climate_change_IPCCreport_proportion,insect_decline_proportion,insect_population_proportion,insect_population_studies_proportion,pollinator_decline_proportion,pollinator_population_proportion
AFP,1991-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1991-10-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.0,0.0005837711617046118,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1991-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1991-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1991-11-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1805.0,0.000554016620498615,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1991-11-24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1857.0,0.0010770059235325794,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1991-12-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,0.0006045949214026602,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1991-12-08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,0.0018281535648994515,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1991-12-15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1581.0,0.002530044275774826,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1991-12-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.0,0.0006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1991-12-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,0.0008361204013377926,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-01-19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.001488095238095238,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-02-02,,,,,,,,0.0,,,,,,,
AFP,1992-02-09,,,,,,,,0.0,,,,,,,
AFP,1992-02-16,,,,,,,,0.0,,,,,,,
AFP,1992-02-23,,,,,,,,0.0,,,,,,,
AFP,1992-03-01,,,,,,,,0.0,,,,,,,
AFP,1992-03-08,,,,,,,,0.0,,,,,,,
AFP,1992-03-15,,,,,,,,0.0,,,,,,,
AFP,1992-03-22,,,,,,,,0.0,,,,,,,
AFP,1992-03-29,,,,,,,,0.0,,,,,,,
AFP,1992-04-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,0.0013422818791946308,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-04-12,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.0,0.003073140749846343,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-04-26,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-05-03,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.0,0.0038412291933418692,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-05-10,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1889.0,0.004764425622022234,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-05-17,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.0,0.0051466803911477095,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-05-24,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1982.0,0.0025227043390514633,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-05-31,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.0,0.005344021376085505,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-06-07,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2039.0,0.010299166257969592,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-06-14,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.0,0.01901743264659271,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-06-21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1668.0,0.0017985611510791368,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-07-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-07-19,,,,,,,,0.0,,,,,,,
AFP,1992-07-26,,,,,,,,0.0,,,,,,,
AFP,1992-08-02,,,,,,,,0.0,,,,,,,
AFP,1992-08-09,,,,,,,,0.0,,,,,,,
AFP,1992-08-16,,,,,,,,0.0,,,,,,,
AFP,1992-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-08-30,,,,,,,,0.0,,,,,,,
AFP,1992-09-06,,,,,,,,0.0,,,,,,,
AFP,1992-09-13,,,,,,,,0.0,,,,,,,
AFP,1992-09-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0,0.001122334455667789,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-09-27,,,,,,,,0.0,,,,,,,
AFP,1992-10-04,,,,,,,,0.0,,,,,,,
AFP,1992-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-10-18,,,,,,,,0.0,,,,,,,
AFP,1992-10-25,,,,,,,,0.0,,,,,,,
AFP,1992-11-01,,,,,,,,0.0,,,,,,,
AFP,1992-11-08,,,,,,,,0.0,,,,,,,
AFP,1992-11-15,,,,,,,,0.0,,,,,,,
AFP,1992-11-22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,0.002466091245376079,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1992-12-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.0,0.000774593338497289,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-01-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,0.0011723329425556857,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-01-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0028169014084507044,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-02-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-03-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-05-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.0,0.0006131207847946045,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-06-06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1671.0,0.0017953321364452424,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-06-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.0,0.0006165228113440197,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-06-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1701.0,0.0005878894767783657,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-07-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.0,0.0006112469437652812,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-07-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,0.0005868544600938967,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-07-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.0,0.0005488474204171241,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-08-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,0.000547645125958379,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-08-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1986.0,0.0005035246727089627,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-09-26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2211.0,0.0009045680687471732,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-10-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2038.0,0.0004906771344455348,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-11-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.0,0.0005136106831022085,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-12-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2109.0,0.000474158368895211,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1993-12-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.0,0.0006675567423230974,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-01-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,0.0006045949214026602,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-01-30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2176.0,0.0009191176470588235,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-02-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1843.0,0.0005425935973955507,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-02-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2506.0,0.0003990422984836393,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-03-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2368.0,0.0004222972972972973,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-03-20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.0,0.000936768149882904,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-04-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-05-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-06-19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.0,0.0016625103906899418,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-07-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1638.0,0.001221001221001221,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-08-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1527.0,0.0006548788474132286,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-08-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0008375209380234506,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-09-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0.001364256480218281,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-09-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1767.0,0.0005659309564233164,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-10-09,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1985.0,0.0015113350125944584,0.0,0.0005037783375314861,0.0005037783375314861,0.0,0.0,0.0
AFP,1994-10-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2093.0,0.00047778308647873863,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-11-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1843.0,0.0005425935973955507,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-11-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.0,0.000580046403712297,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-11-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.0,0.0005913660555884093,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-12-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1906.0,0.0005246589716684155,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-12-18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,0.0012077294685990338,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1994-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1995-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.0,0.000774593338497289,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1995-01-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1773.0,0.0005640157924421884,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1995-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1995-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1995-01-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.0,0.0005586592178770949,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1995-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,1995-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
